DealID,CompanyID,RepID,CreatedDateKey,LastActivityDateKey,StageName,StageOrder,Status,BaseWinProbability,DealValueEUR,ProductCategory
370,169,9,20230505,20240820,Negotiation,4,Won,0.75,130432,Cloud Migration
371,61,30,20231213,20231219,Lead In,1,Open,0.1,46172,Cloud Migration
372,858,10,20221009,20221126,Proposal,3,Won,0.5,21504,Data Platform
373,499,4,20230728,20230803,Closing,5,Open,0.9,9359,Integration Services
374,979,34,20231206,20240128,Negotiation,4,Open,0.75,17179,Cloud Migration
375,515,31,20230808,20240830,Qualified,2,Lost,0.25,47124,Analytics & BI
376,372,7,20230714,20230716,Lead In,1,Lost,0.1,8907,Analytics & BI
377,249,45,20230615,20230623,Lead In,1,Won,0.1,59241,Integration Services
378,697,28,20230912,20231010,Proposal,3,Open,0.5,6827,Data Platform
379,362,38,20231129,20240112,Proposal,3,Won,0.5,52347,Security
380,345,51,20230910,20230921,Closing,5,Open,0.9,5020,Data Platform
381,423,4,20230905,20230908,Lead In,1,Lost,0.1,71389,Professional Services
382,894,31,20220920,20230122,Proposal,3,Open,0.5,24423,Cloud Migration
383,822,46,20231218,20231225,Lead In,1,Won,0.1,29051,Cloud Migration
384,87,34,20230413,20230713,Negotiation,4,Lost,0.75,4728,Professional Services
385,260,4,20230722,20230731,Closing,5,Open,0.9,131940,Data Platform
386,213,4,20220911,20221004,Qualified,2,Won,0.25,62331,Professional Services
387,108,52,20220908,20220928,Qualified,2,Open,0.25,86273,Analytics & BI
388,508,31,20230702,20240718,Closing,5,Open,0.9,88101,Cloud Migration
389,719,52,20221115,20230424,Proposal,3,Lost,0.5,21599,Security
390,903,17,20220709,20221218,Qualified,2,Won,0.25,18730,Security
391,153,31,20230730,20240807,Closing,5,Won,0.9,105311,Analytics & BI
392,103,14,20230914,20241003,Qualified,2,Won,0.25,53992,Cloud Migration
393,893,4,20231219,20231227,Lead In,1,Open,0.1,23400,Integration Services
394,1000,7,20230809,20240105,Negotiation,4,Open,0.75,154199,Data Platform
395,294,28,20230902,20240911,Qualified,2,Open,0.25,17151,Integration Services
396,621,32,20231118,20231202,Closing,5,Lost,0.9,4895,Analytics & BI
397,387,22,20230321,20240430,Proposal,3,Won,0.5,65259,Analytics & BI
398,507,31,20221206,20230120,Lead In,1,Open,0.1,55241,Professional Services
399,788,22,20230423,20230726,Negotiation,4,Won,0.75,11908,Security
400,369,19,20220708,20220902,Qualified,2,Won,0.25,62374,Integration Services
401,244,45,20230413,20240421,Lead In,1,Open,0.1,57087,Professional Services
402,914,2,20230908,20250330,Negotiation,4,Open,0.75,100539,Analytics & BI
403,716,50,20220908,20221117,Qualified,2,Lost,0.25,26720,Security
404,614,10,20221103,20221229,Negotiation,4,Open,0.75,14674,Professional Services
405,124,19,20230713,20240818,Proposal,3,Won,0.5,6734,Security
406,171,2,20231211,20231229,Qualified,2,Open,0.25,27352,Analytics & BI
407,979,45,20230805,20240808,Closing,5,Open,0.9,3904,Analytics & BI
408,151,31,20220722,20220927,Closing,5,Won,0.9,58041,Professional Services
409,132,45,20231218,20240401,Negotiation,4,Lost,0.75,8929,Professional Services
410,53,52,20231007,20241017,Qualified,2,Won,0.25,63974,Data Platform
411,649,23,20231203,20231206,Lead In,1,Won,0.1,7803,Integration Services
412,469,22,20230713,20230718,Closing,5,Lost,0.9,31857,Cloud Migration
413,782,46,20231009,20250121,Negotiation,4,Open,0.75,89829,Data Platform
414,212,47,20230911,20231028,Proposal,3,Won,0.5,73399,Professional Services
415,962,46,20230205,20230221,Qualified,2,Open,0.25,13273,Integration Services
416,758,16,20231008,20231024,Qualified,2,Won,0.25,82882,Professional Services
417,246,14,20230425,20230503,Closing,5,Lost,0.9,78230,Security
418,147,34,20231014,20231016,Lead In,1,Won,0.1,40144,Analytics & BI
419,345,30,20230724,20240829,Proposal,3,Lost,0.5,10960,Analytics & BI
420,911,23,20230405,20240708,Negotiation,4,Won,0.75,6341,Professional Services
421,679,17,20221018,20230301,Negotiation,4,Lost,0.75,8596,Security
422,242,17,20221206,20230414,Closing,5,Won,0.9,15094,Professional Services
423,644,16,20230404,20240418,Lead In,1,Open,0.1,189370,Professional Services
424,546,17,20220910,20220921,Proposal,3,Open,0.5,19674,Security
425,483,17,20230706,20230711,Closing,5,Won,0.9,16677,Data Platform
426,927,34,20230817,20240821,Lead In,1,Won,0.1,48977,Professional Services
427,236,52,20230609,20240715,Qualified,2,Open,0.25,36210,Professional Services
428,317,27,20230609,20240612,Lead In,1,Open,0.1,9124,Cloud Migration
429,199,3,20230208,20240507,Negotiation,4,Open,0.75,12252,Security
430,855,46,20220801,20230106,Negotiation,4,Open,0.75,7757,Security
431,108,10,20230708,20240713,Lead In,1,Lost,0.1,19444,Professional Services
432,758,46,20221018,20230302,Negotiation,4,Open,0.75,34570,Cloud Migration
433,572,2,20230927,20241023,Closing,5,Open,0.9,98195,Analytics & BI
434,495,3,20230528,20230604,Closing,5,Open,0.9,6823,Professional Services
435,345,49,20230826,20230828,Lead In,1,Open,0.1,13297,Cloud Migration
436,34,30,20230419,20240503,Qualified,2,Lost,0.25,72444,Cloud Migration
437,199,30,20230510,20240511,Lead In,1,Open,0.1,6349,Security
438,833,17,20230416,20230420,Lead In,1,Lost,0.1,16337,Data Platform
439,777,7,20230625,20240906,Negotiation,4,Won,0.75,10050,Data Platform
440,811,7,20230508,20240518,Closing,5,Lost,0.9,15510,Security
441,985,5,20230710,20230731,Qualified,2,Lost,0.25,54449,Security
442,634,29,20220727,20221128,Proposal,3,Open,0.5,97829,Cloud Migration
443,833,12,20221011,20221024,Closing,5,Open,0.9,9787,Integration Services
444,376,14,20230419,20230425,Lead In,1,Open,0.1,113493,Cloud Migration
445,392,29,20220704,20221001,Proposal,3,Open,0.5,15324,Analytics & BI
446,9,31,20221114,20230303,Qualified,2,Won,0.25,34360,Data Platform
447,164,27,20231130,20231206,Qualified,2,Open,0.25,10885,Analytics & BI
448,765,3,20230701,20240706,Closing,5,Lost,0.9,15777,Integration Services
449,283,5,20230727,20230731,Lead In,1,Won,0.1,17965,Analytics & BI
450,169,21,20230910,20230919,Qualified,2,Open,0.25,23609,Integration Services
451,637,17,20230422,20240724,Negotiation,4,Lost,0.75,20597,Cloud Migration
452,312,34,20231127,20231208,Closing,5,Open,0.9,5852,Analytics & BI
453,477,52,20230805,20230810,Lead In,1,Won,0.1,37758,Integration Services
454,526,14,20230716,20240726,Closing,5,Won,0.9,25539,Analytics & BI
455,285,4,20220707,20221110,Closing,5,Won,0.9,10132,Data Platform
456,386,5,20230413,20230709,Negotiation,4,Won,0.75,30349,Cloud Migration
457,304,30,20230419,20240508,Qualified,2,Open,0.25,86038,Cloud Migration
458,831,2,20231129,20240211,Negotiation,4,Open,0.75,13224,Analytics & BI
459,787,14,20231101,20231231,Proposal,3,Won,0.5,45379,Cloud Migration
460,970,2,20230927,20231028,Qualified,2,Won,0.25,84268,Integration Services
461,570,30,20231119,20231206,Closing,5,Lost,0.9,66201,Professional Services
462,745,27,20230615,20240628,Closing,5,Won,0.9,13723,Analytics & BI
463,248,49,20230919,20241210,Negotiation,4,Lost,0.75,60709,Analytics & BI
464,690,5,20230831,20240903,Lead In,1,Lost,0.1,72233,Cloud Migration
465,672,17,20220921,20230117,Closing,5,Won,0.9,103127,Cloud Migration
466,723,2,20230424,20230502,Closing,5,Won,0.9,10601,Security
467,297,17,20230922,20240924,Lead In,1,Open,0.1,40487,Security
468,545,29,20221115,20230121,Lead In,1,Lost,0.1,162701,Integration Services
469,774,14,20230817,20231216,Negotiation,4,Open,0.75,49132,Data Platform
470,676,7,20230314,20230326,Closing,5,Lost,0.9,12379,Cloud Migration
471,974,14,20230507,20230613,Proposal,3,Won,0.5,9552,Integration Services
472,459,12,20220802,20230119,Closing,5,Open,0.9,21864,Cloud Migration
473,58,34,20231009,20231014,Lead In,1,Won,0.1,9624,Integration Services
474,34,2,20230817,20230930,Proposal,3,Lost,0.5,59989,Data Platform
475,380,31,20220722,20221014,Negotiation,4,Open,0.75,5100,Professional Services
476,127,22,20230826,20240102,Negotiation,4,Open,0.75,19200,Analytics & BI
477,821,22,20230310,20230318,Lead In,1,Open,0.1,73226,Data Platform
478,790,46,20220918,20221119,Lead In,1,Lost,0.1,84935,Cloud Migration
479,560,22,20230920,20231116,Proposal,3,Won,0.5,36020,Analytics & BI
480,675,4,20220927,20230206,Proposal,3,Open,0.5,52472,Data Platform
481,245,4,20220713,20220817,Proposal,3,Open,0.5,92508,Data Platform
482,993,5,20230602,20231019,Negotiation,4,Won,0.75,52943,Data Platform
483,860,18,20231116,20231125,Closing,5,Open,0.9,37539,Security
484,676,34,20230927,20250115,Negotiation,4,Open,0.75,7076,Cloud Migration
485,302,21,20230423,20240627,Negotiation,4,Won,0.75,11355,Professional Services
486,766,52,20220820,20230209,Lead In,1,Open,0.1,78858,Professional Services
487,989,51,20230614,20240617,Lead In,1,Lost,0.1,66309,Security
488,996,10,20230824,20241015,Proposal,3,Open,0.5,6056,Analytics & BI
489,641,30,20230410,20230709,Proposal,3,Open,0.5,203164,Analytics & BI
490,539,51,20230830,20250206,Proposal,3,Won,0.5,78904,Analytics & BI
491,554,36,20220723,20221028,Negotiation,4,Lost,0.75,5231,Professional Services
492,189,29,20220703,20221220,Proposal,3,Won,0.5,137577,Professional Services
493,790,38,20220727,20220902,Lead In,1,Won,0.1,55134,Data Platform
494,889,14,20231010,20231215,Proposal,3,Open,0.5,57417,Professional Services
495,770,51,20230601,20230712,Qualified,2,Open,0.25,156077,Security
496,602,9,20230725,20230729,Lead In,1,Won,0.1,16285,Professional Services
497,5,28,20230702,20230709,Lead In,1,Open,0.1,51066,Professional Services
498,1000,16,20230627,20230806,Closing,5,Lost,0.9,85114,Cloud Migration
499,503,36,20230515,20230520,Closing,5,Lost,0.9,27967,Security
500,97,4,20220718,20221231,Lead In,1,Open,0.1,370370,Cloud Migration
501,453,12,20220727,20221223,Proposal,3,Open,0.5,5576,Analytics & BI
502,407,38,20220927,20230311,Negotiation,4,Open,0.75,60382,Security
503,837,46,20220725,20230104,Closing,5,Lost,0.9,25288,Data Platform
504,784,7,20230731,20240814,Closing,5,Open,0.9,15974,Security
505,277,5,20230925,20240928,Lead In,1,Won,0.1,46825,Security
506,945,4,20230523,20230603,Qualified,2,Won,0.25,17323,Professional Services
507,480,23,20230615,20240623,Closing,5,Open,0.9,21060,Data Platform
508,599,5,20230814,20230904,Qualified,2,Won,0.25,85644,Data Platform
509,122,38,20220925,20230117,Closing,5,Open,0.9,8940,Analytics & BI
510,853,19,20220810,20220913,Closing,5,Lost,0.9,61675,Professional Services
511,119,38,20230821,20241031,Negotiation,4,Open,0.75,5122,Data Platform
512,725,4,20230430,20231001,Proposal,3,Won,0.5,265275,Professional Services
513,679,10,20230506,20230513,Closing,5,Won,0.9,13845,Security
514,654,19,20221108,20230322,Negotiation,4,Open,0.75,17399,Cloud Migration
515,211,49,20230711,20230720,Qualified,2,Won,0.25,48242,Integration Services
516,357,28,20230713,20230726,Closing,5,Open,0.9,5224,Data Platform
517,832,4,20230702,20230708,Lead In,1,Lost,0.1,54795,Cloud Migration
518,138,17,20231017,20231122,Proposal,3,Open,0.5,13363,Data Platform
519,791,22,20230411,20230421,Closing,5,Lost,0.9,84115,Data Platform
520,604,2,20230716,20230729,Lead In,1,Open,0.1,44664,Professional Services
521,917,17,20230701,20240729,Closing,5,Open,0.9,125254,Security
522,764,22,20230713,20240726,Qualified,2,Lost,0.25,19571,Cloud Migration
523,29,2,20231117,20231126,Qualified,2,Won,0.25,97950,Analytics & BI
524,260,10,20231005,20231105,Qualified,2,Lost,0.25,183132,Analytics & BI
525,844,34,20230714,20240614,Negotiation,4,Won,0.75,101601,Analytics & BI
526,659,34,20230524,20240601,Qualified,2,Open,0.25,25148,Integration Services
527,617,28,20230115,20240221,Proposal,3,Open,0.5,15849,Integration Services
528,653,1,20230712,20230718,Closing,5,Open,0.9,3539,Analytics & BI
529,300,31,20230420,20240529,Qualified,2,Lost,0.25,153955,Data Platform
530,320,51,20230808,20230820,Qualified,2,Won,0.25,52053,Analytics & BI
531,192,2,20231030,20240305,Proposal,3,Open,0.5,216025,Cloud Migration
532,295,31,20221213,20230131,Negotiation,4,Won,0.75,105872,Professional Services
533,800,2,20230419,20230420,Lead In,1,Won,0.1,6978,Integration Services
534,882,4,20231220,20240419,Negotiation,4,Open,0.75,42705,Integration Services
535,4,18,20220721,20221206,Proposal,3,Won,0.5,26759,Integration Services
536,282,50,20230720,20230910,Proposal,3,Open,0.5,9253,Professional Services
537,549,46,20220804,20221027,Closing,5,Open,0.9,26980,Cloud Migration
538,966,29,20221011,20221025,Closing,5,Open,0.9,10570,Integration Services
539,102,38,20220803,20221015,Lead In,1,Lost,0.1,25886,Data Platform
540,270,16,20230706,20240921,Negotiation,4,Open,0.75,42637,Security
541,80,19,20220924,20221014,Negotiation,4,Open,0.75,16403,Data Platform
542,872,32,20230724,20230805,Closing,5,Lost,0.9,14026,Cloud Migration
543,133,30,20230806,20241008,Proposal,3,Open,0.5,51520,Analytics & BI
544,470,28,20230225,20240416,Proposal,3,Open,0.5,5522,Security
545,675,28,20230719,20241009,Negotiation,4,Won,0.75,34607,Security
546,326,7,20230427,20230605,Proposal,3,Won,0.5,66847,Security
547,130,5,20231010,20241017,Lead In,1,Open,0.1,100437,Professional Services
548,962,10,20230514,20230531,Qualified,2,Open,0.25,86757,Cloud Migration
549,744,18,20230901,20240910,Closing,5,Open,0.9,6110,Integration Services
550,574,30,20230521,20230610,Closing,5,Lost,0.9,29828,Security
551,916,1,20231027,20231113,Closing,5,Won,0.9,157897,Cloud Migration
552,423,31,20240229,20240708,Negotiation,4,Open,0.75,39388,Cloud Migration
553,230,30,20230830,20241112,Negotiation,4,Open,0.75,8053,Professional Services
554,138,36,20230323,20230404,Closing,5,Won,0.9,15961,Professional Services
555,975,21,20231201,20231219,Qualified,2,Won,0.25,70233,Integration Services
556,462,21,20230518,20230919,Proposal,3,Open,0.5,137062,Data Platform
557,361,16,20231230,20240109,Qualified,2,Won,0.25,12563,Data Platform
558,372,29,20230923,20231114,Negotiation,4,Open,0.75,16868,Cloud Migration
559,669,38,20231110,20231113,Lead In,1,Open,0.1,66684,Professional Services
560,591,31,20230614,20230722,Closing,5,Open,0.9,118766,Integration Services
561,316,30,20231205,20240115,Proposal,3,Open,0.5,46090,Integration Services
562,687,45,20230827,20240909,Closing,5,Open,0.9,69224,Integration Services
563,87,5,20230913,20230919,Closing,5,Won,0.9,6470,Analytics & BI
564,213,5,20230318,20240331,Qualified,2,Open,0.25,69046,Cloud Migration
565,613,29,20230409,20240414,Lead In,1,Open,0.1,167906,Data Platform
566,691,17,20220822,20221024,Lead In,1,Open,0.1,175681,Professional Services
567,42,31,20220820,20230201,Lead In,1,Lost,0.1,44536,Security
568,314,34,20230704,20240801,Proposal,3,Open,0.5,5386,Cloud Migration
569,229,3,20230704,20241118,Proposal,3,Won,0.5,96079,Security
570,541,19,20221022,20221129,Lead In,1,Won,0.1,49793,Security
571,47,38,20230515,20230707,Proposal,3,Open,0.5,93573,Professional Services
572,145,30,20231001,20241120,Proposal,3,Won,0.5,53243,Integration Services
573,779,4,20230628,20230725,Qualified,2,Open,0.25,99220,Integration Services
574,208,30,20230922,20250202,Negotiation,4,Won,0.75,20725,Analytics & BI
575,239,12,20220821,20221106,Lead In,1,Open,0.1,11552,Data Platform
576,97,10,20220716,20220920,Proposal,3,Lost,0.5,294702,Cloud Migration
577,625,34,20231203,20231211,Closing,5,Open,0.9,24208,Professional Services
578,980,5,20230529,20240601,Lead In,1,Open,0.1,52425,Data Platform
579,901,47,20230515,20230814,Negotiation,4,Lost,0.75,51913,Analytics & BI
580,664,37,20231111,20231120,Closing,5,Open,0.9,7155,Data Platform
581,26,27,20230504,20240505,Lead In,1,Open,0.1,8001,Analytics & BI
582,451,2,20230125,20240506,Negotiation,4,Open,0.75,37956,Security
583,945,31,20230903,20240917,Closing,5,Won,0.9,8775,Cloud Migration
584,515,5,20231104,20240207,Negotiation,4,Open,0.75,56262,Integration Services
585,443,47,20231106,20240113,Negotiation,4,Lost,0.75,48386,Data Platform
586,510,27,20231013,20231204,Negotiation,4,Open,0.75,9342,Data Platform
587,850,34,20230813,20230826,Qualified,2,Won,0.25,56714,Integration Services
588,619,23,20230429,20230702,Proposal,3,Won,0.5,28947,Data Platform
589,98,34,20230509,20240806,Proposal,3,Won,0.5,200883,Integration Services
590,590,5,20231005,20231009,Lead In,1,Won,0.1,74011,Cloud Migration
591,153,2,20230401,20230501,Closing,5,Lost,0.9,67604,Security
592,557,16,20230608,20240615,Closing,5,Won,0.9,54478,Analytics & BI
593,488,19,20220923,20221023,Lead In,1,Lost,0.1,72043,Cloud Migration
594,411,4,20231123,20231129,Closing,5,Open,0.9,14870,Professional Services
595,649,38,20230415,20230609,Proposal,3,Lost,0.5,7993,Cloud Migration
596,485,17,20230512,20240515,Lead In,1,Won,0.1,8764,Data Platform
597,54,22,20230819,20240903,Qualified,2,Open,0.25,6014,Integration Services
598,783,16,20230730,20240805,Closing,5,Open,0.9,106131,Data Platform
599,323,18,20221113,20230106,Qualified,2,Open,0.25,27533,Security
600,313,50,20230510,20230715,Proposal,3,Won,0.5,72536,Professional Services
601,750,4,20230503,20240619,Proposal,3,Won,0.5,67927,Analytics & BI
602,466,17,20221108,20221203,Closing,5,Open,0.9,148069,Integration Services
603,204,50,20221225,20230318,Proposal,3,Lost,0.5,11925,Data Platform
604,816,38,20230722,20230727,Lead In,1,Open,0.1,32018,Professional Services
605,343,23,20230803,20240808,Lead In,1,Open,0.1,54890,Analytics & BI
606,987,45,20230511,20240531,Qualified,2,Open,0.25,104245,Analytics & BI
607,25,5,20230925,20250109,Negotiation,4,Lost,0.75,44056,Cloud Migration
608,715,38,20230501,20230503,Lead In,1,Won,0.1,13458,Integration Services
609,997,2,20230411,20240428,Qualified,2,Lost,0.25,127571,Security
610,239,21,20230810,20230911,Proposal,3,Won,0.5,3559,Data Platform
611,443,2,20230724,20230807,Qualified,2,Won,0.25,29546,Data Platform
612,712,12,20230804,20230905,Closing,5,Open,0.9,54956,Data Platform
613,899,5,20230926,20230927,Lead In,1,Lost,0.1,5227,Security
614,202,31,20230807,20240912,Qualified,2,Lost,0.25,156374,Professional Services
615,904,12,20221014,20230110,Lead In,1,Open,0.1,28802,Integration Services
616,905,23,20230208,20240224,Closing,5,Won,0.9,118906,Integration Services
617,505,2,20230807,20230918,Proposal,3,Open,0.5,54120,Professional Services
618,427,31,20220818,20230105,Lead In,1,Won,0.1,6514,Data Platform
619,951,7,20230421,20240517,Closing,5,Won,0.9,120865,Professional Services
620,922,4,20230722,20230906,Proposal,3,Open,0.5,26263,Data Platform
621,10,4,20221121,20230131,Negotiation,4,Open,0.75,24922,Security
622,992,2,20230724,20240918,Proposal,3,Open,0.5,4250,Analytics & BI
